-1/5*(-100 - 465*d + 64*d**2)/(-250 + 135*d + 16*d**2),(3*(40 + 3*d))/(-250 + 135*d + 16*d**2),-1/5*(1400 + 75*d - 896*d**2)/(-250 + 135*d + 16*d**2),(3*(-60 + 67*d))/(-250 + 135*d + 16*d**2),-1/5*(-100 - 465*d + 64*d**2)/(-250 + 135*d + 16*d**2),(3*(40 + 3*d))/(-250 + 135*d + 16*d**2),-1/5*(-100 - 465*d + 64*d**2)/(-250 + 135*d + 16*d**2),(3*(40 + 3*d))/(-250 + 135*d + 16*d**2),0
(2*(-25 - 90*d + 64*d**2))/(5*(125 - 180*d + 64*d**2)),(12*(-5 + 3*d))/(125 - 180*d + 64*d**2),(4*(175 - 165*d + 32*d**2))/(5*(125 - 180*d + 64*d**2)),(-30*(-3 + 2*d))/(125 - 180*d + 64*d**2),(2*(-25 - 90*d + 64*d**2))/(5*(125 - 180*d + 64*d**2)),(12*(-5 + 3*d))/(125 - 180*d + 64*d**2),(4*(175 - 165*d + 32*d**2))/(5*(125 - 180*d + 64*d**2)),(-30*(-3 + 2*d))/(125 - 180*d + 64*d**2),0
-1/5*(-100 - 545*d + 576*d**2)/(-250 - 65*d + 144*d**2),(-15*(-8 + 9*d))/(-250 - 65*d + 144*d**2),-1/5*(-100 - 545*d + 576*d**2)/(-250 - 65*d + 144*d**2),(-15*(-8 + 9*d))/(-250 - 65*d + 144*d**2),-1/5*(1400 - 5*d - 384*d**2)/(-250 - 65*d + 144*d**2),(3*(-60 + 19*d))/(-250 - 65*d + 144*d**2),-1/5*(-100 - 545*d + 576*d**2)/(-250 - 65*d + 144*d**2),(-15*(-8 + 9*d))/(-250 - 65*d + 144*d**2),0
(-2*(-25 - 110*d + 192*d**2))/(25*(-25 + 16*d)),(-12*(-5 + 9*d))/(5*(-25 + 16*d)),(-2*(-25 - 110*d + 192*d**2))/(25*(-25 + 16*d)),(-12*(-5 + 9*d))/(5*(-25 + 16*d)),(-4*(175 - 175*d + 96*d**2))/(25*(-25 + 16*d)),(-6*(15 + 2*d))/(5*(-25 + 16*d)),(-4*(175 - 175*d + 96*d**2))/(25*(-25 + 16*d)),(-6*(15 + 2*d))/(5*(-25 + 16*d)),0
-1/5*(-10 - 69*d + 64*d**2)/(-25 - 9*d + 16*d**2),(-3*(-20 + 21*d))/(5*(-25 - 9*d + 16*d**2)),-1/5*(140 + 135*d - 128*d**2)/(-25 - 9*d + 16*d**2),(3*(-30 + 11*d))/(5*(-25 - 9*d + 16*d**2)),-1/5*(140 + 135*d - 128*d**2)/(-25 - 9*d + 16*d**2),(3*(-30 + 11*d))/(5*(-25 - 9*d + 16*d**2)),-1/5*(-10 - 69*d + 64*d**2)/(-25 - 9*d + 16*d**2),(-3*(-20 + 21*d))/(5*(-25 - 9*d + 16*d**2)),0
-1/5*(-100 - 585*d + 832*d**2)/(-250 + 135*d + 16*d**2),(-3*(-40 + 69*d))/(-250 + 135*d + 16*d**2),-1/5*(1400 - 45*d - 128*d**2)/(-250 + 135*d + 16*d**2),(-15*(12 + d))/(-250 + 135*d + 16*d**2),-1/5*(1400 - 45*d - 128*d**2)/(-250 + 135*d + 16*d**2),(-15*(12 + d))/(-250 + 135*d + 16*d**2),-1/5*(1400 - 45*d - 128*d**2)/(-250 + 135*d + 16*d**2),(-15*(12 + d))/(-250 + 135*d + 16*d**2),0
-1/5*(-1400 + 1555*d - 128*d**2)/(250 - 185*d + 16*d**2),(-9*(-20 + 23*d))/(250 - 185*d + 16*d**2),-1/5*(100 - 905*d + 832*d**2)/(250 - 185*d + 16*d**2),(-15*(8 + d))/(250 - 185*d + 16*d**2),-1/5*(100 - 905*d + 832*d**2)/(250 - 185*d + 16*d**2),(-15*(8 + d))/(250 - 185*d + 16*d**2),-1/5*(100 - 905*d + 832*d**2)/(250 - 185*d + 16*d**2),(-15*(8 + d))/(250 - 185*d + 16*d**2),0
-1/5*(-140 + 295*d - 128*d**2)/(25 - 41*d + 16*d**2),(-9*(-10 + 7*d))/(5*(25 - 41*d + 16*d**2)),-1/5*(10 - 101*d + 64*d**2)/(25 - 41*d + 16*d**2),(3*(-20 + 11*d))/(5*(25 - 41*d + 16*d**2)),-1/5*(10 - 101*d + 64*d**2)/(25 - 41*d + 16*d**2),(3*(-20 + 11*d))/(5*(25 - 41*d + 16*d**2)),-1/5*(-140 + 295*d - 128*d**2)/(25 - 41*d + 16*d**2),(-9*(-10 + 7*d))/(5*(25 - 41*d + 16*d**2)),0
(4*(-175 + 25*d + 96*d**2))/(25*(-25 + 16*d)),(18*(-5 + 6*d))/(5*(-25 + 16*d)),(4*(-175 + 25*d + 96*d**2))/(25*(-25 + 16*d)),(18*(-5 + 6*d))/(5*(-25 + 16*d)),(2*(-5 + 6*d)*(-5 + 32*d))/(25*(-25 + 16*d)),(12*(5 + d))/(5*(-25 + 16*d)),(2*(-5 + 6*d)*(-5 + 32*d))/(25*(-25 + 16*d)),(12*(5 + d))/(5*(-25 + 16*d)),0
-1/5*(-1400 + 1595*d - 384*d**2)/(250 - 385*d + 144*d**2),(-45*(-4 + 3*d))/(250 - 385*d + 144*d**2),-1/5*(-1400 + 1595*d - 384*d**2)/(250 - 385*d + 144*d**2),(-45*(-4 + 3*d))/(250 - 385*d + 144*d**2),-1/5*(100 - 865*d + 576*d**2)/(250 - 385*d + 144*d**2),(3*(-40 + 19*d))/(250 - 385*d + 144*d**2),-1/5*(-1400 + 1595*d - 384*d**2)/(250 - 385*d + 144*d**2),(-45*(-4 + 3*d))/(250 - 385*d + 144*d**2),0
(4*(-175 + 35*d + 32*d**2))/(5*(-125 - 20*d + 64*d**2)),(18*(-5 + 2*d))/(-125 - 20*d + 64*d**2),(2*(-5 + 2*d)*(-5 + 32*d))/(5*(-125 - 20*d + 64*d**2)),(-60*(-1 + d))/(-125 - 20*d + 64*d**2),(4*(-175 + 35*d + 32*d**2))/(5*(-125 - 20*d + 64*d**2)),(18*(-5 + 2*d))/(-125 - 20*d + 64*d**2),(2*(-5 + 2*d)*(-5 + 32*d))/(5*(-125 - 20*d + 64*d**2)),(-60*(-1 + d))/(-125 - 20*d + 64*d**2),0
-1/5*(-1400 + 1675*d - 896*d**2)/(250 - 185*d + 16*d**2),(9*(20 + d))/(250 - 185*d + 16*d**2),-1/5*(100 - 785*d + 64*d**2)/(250 - 185*d + 16*d**2),(3*(-40 + 67*d))/(250 - 185*d + 16*d**2),-1/5*(-1400 + 1675*d - 896*d**2)/(250 - 185*d + 16*d**2),(9*(20 + d))/(250 - 185*d + 16*d**2),-1/5*(-1400 + 1675*d - 896*d**2)/(250 - 185*d + 16*d**2),(9*(20 + d))/(250 - 185*d + 16*d**2),0
-1/5*(1400 + 1075*d - 1152*d**2)/(-250 - 65*d + 144*d**2),(9*(-20 + 9*d))/(-250 - 65*d + 144*d**2),-1/5*(1400 + 1075*d - 1152*d**2)/(-250 - 65*d + 144*d**2),(9*(-20 + 9*d))/(-250 - 65*d + 144*d**2),-1/5*(1400 + 1075*d - 1152*d**2)/(-250 - 65*d + 144*d**2),(9*(-20 + 9*d))/(-250 - 65*d + 144*d**2),-1/5*(-100 + 535*d - 192*d**2)/(-250 - 65*d + 144*d**2),(-3*(-40 + 37*d))/(-250 - 65*d + 144*d**2),0
(4*(-35 + 8*d))/(5*(-25 + 16*d)),-18/(-25 + 16*d),(4*(-35 + 8*d))/(5*(-25 + 16*d)),-18/(-25 + 16*d),(4*(-35 + 8*d))/(5*(-25 + 16*d)),-18/(-25 + 16*d),(4*(-35 + 8*d))/(5*(-25 + 16*d)),-18/(-25 + 16*d),0
